DATE,VIX PX_LAST,XAU PX_LAST,CL1 PX_LAST,DXY PX_LAST,USGG10Y PX_LAST
1992-01-03,18.75,353.0,19.23,84.42,6.837
1992-01-06,18.96,349.4,19.21,83.11,6.798
1992-01-07,19.23,349.7,18.69,82.84,6.755
1992-01-08,18.72,350.6,17.87,82.96,6.751
1992-01-09,18.96,351.55,17.86,85.32,6.782
1992-01-10,18.45,357.9,18.23,86.51,6.852
1992-01-13,18.01,353.9,18.79,86.16,6.952
1992-01-14,17.01,,18.47,86.67,7.028
1992-01-15,17.39,355.55,18.85,88.18,7.056
1992-01-16,17.64,356.75,18.91,87.83,7.153
1992-01-17,16.32,355.9,19.16,86.39,7.086
1992-01-20,16.42,358.75,18.89,86.27,7.066
1992-01-21,17.92,357.8,18.47,86.15,7.02
1992-01-22,16.75,356.75,18.94,86.26,7.093
1992-01-23,16.46,355.2,18.72,86.94,7.23
1992-01-24,16.24,353.25,19.0,86.37,7.238
1992-01-27,16.67,356.1,19.36,87.41,7.254
1992-01-28,17.67,356.3,19.17,87.05,7.165
1992-01-29,17.62,354.85,18.89,86.98,7.247
1992-01-30,17.49,356.0,18.94,87.58,7.307
1992-01-31,17.4,354.1,18.9,87.49,7.274
1992-02-03,18.2,356.4,18.96,87.08,7.348
1992-02-04,17.96,356.0,19.27,86.7,7.267
1992-02-05,18.22,353.3,19.5,86.25,7.186
1992-02-06,18.79,355.95,19.5,86.1,7.209
1992-02-07,18.51,356.2,19.87,85.29,7.177
1992-02-10,18.56,354.65,19.78,86.1,7.186
1992-02-11,17.7,356.0,19.28,86.93,7.217
1992-02-12,17.37,357.2,19.27,87.5,7.266
1992-02-13,17.45,356.3,19.68,88.28,7.388
1992-02-14,17.03,354.1,19.46,88.32,7.386
1992-02-17,,354.35,,88.23,7.388
1992-02-18,18.22,352.8,18.12,89.06,7.47
1992-02-19,17.16,353.2,18.41,89.05,7.397
1992-02-20,16.72,353.4,18.54,89.09,7.395
1992-02-21,16.87,351.6,18.66,89.65,7.445
1992-02-24,17.13,349.8,18.43,89.44,7.483
1992-02-25,16.35,350.5,18.48,89.75,7.447
1992-02-26,16.64,348.65,18.46,89.2,7.322
1992-02-27,16.51,353.75,18.75,88.72,7.327
1992-02-28,16.68,,18.68,88.99,7.25
1992-03-02,16.88,350.45,18.34,89.19,7.379
1992-03-03,17.26,351.35,18.64,89.96,7.408
1992-03-04,17.89,350.15,18.63,90.53,7.422
1992-03-05,18.47,349.9,18.55,90.69,7.509
1992-03-06,19.75,349.4,18.51,90.48,7.474
1992-03-09,19.68,348.8,18.67,90.26,7.404
1992-03-10,18.68,348.35,18.69,90.72,7.44
1992-03-11,19.79,349.0,18.5,90.35,7.507
1992-03-12,19.72,347.6,18.83,90.83,7.599
1992-03-13,18.35,347.25,19.18,90.84,7.699
1992-03-16,18.46,343.0,19.15,90.51,7.685
1992-03-17,16.79,339.0,19.24,89.76,7.611
1992-03-18,16.69,,19.07,89.99,7.613
1992-03-19,16.52,337.8,19.29,90.91,7.555
1992-03-20,16.82,338.8,18.9,90.94,7.63
1992-03-23,16.73,338.7,19.13,90.68,7.609
1992-03-24,16.32,338.4,19.22,90.54,7.516
1992-03-25,16.19,341.25,19.19,90.0,7.516
1992-03-26,16.29,340.4,19.28,90.52,7.581
1992-03-27,16.02,340.5,19.16,89.56,7.521
1992-03-30,15.97,343.3,19.25,89.81,7.514
1992-03-31,16.18,341.7,19.44,89.65,7.528
1992-04-01,16.48,344.0,19.84,90.22,7.445
1992-04-02,17.06,340.6,19.8,89.85,7.443
1992-04-03,16.72,340.6,20.29,89.09,7.397
1992-04-06,16.72,339.25,20.45,89.02,7.415
1992-04-07,18.81,338.75,20.23,88.84,7.374
1992-04-08,20.15,337.5,20.62,88.99,7.408
1992-04-09,17.89,338.45,20.31,88.48,7.324
1992-04-10,16.85,341.9,20.44,89.25,7.356
1992-04-13,16.99,340.8,20.22,89.78,7.321
1992-04-14,15.98,339.0,19.86,89.78,7.326
1992-04-15,15.15,338.95,19.87,90.12,7.363
1992-04-16,14.85,,20.21,90.51,7.441
1992-04-17,,,,,7.452
1992-04-20,15.93,,20.24,90.51,7.578
1992-04-21,16.53,338.3,20.25,90.5,7.562
1992-04-22,15.96,338.1,20.11,90.21,7.554
1992-04-23,15.83,338.5,20.11,90.28,7.552
1992-04-24,15.71,336.55,20.22,89.79,7.52
1992-04-27,16.49,335.7,20.29,89.78,7.594
1992-04-28,16.24,336.75,20.41,89.75,7.538
1992-04-29,15.95,335.7,20.77,89.93,7.601
1992-04-30,15.53,336.35,20.85,89.62,7.583
1992-05-01,16.61,337.5,20.85,89.12,7.55
1992-05-04,16.92,,21.12,89.45,7.555
1992-05-05,16.66,336.75,20.8,89.04,7.522
1992-05-06,16.81,336.7,20.77,88.67,7.471
1992-05-07,16.54,336.05,20.71,88.92,7.464
1992-05-08,15.65,336.9,20.86,89.39,7.408
1992-05-11,15.17,336.15,21.0,89.15,7.388
1992-05-12,15.68,335.25,20.96,88.29,7.359
1992-05-13,15.19,335.2,20.76,87.59,
1992-05-14,15.49,336.9,20.55,87.94,7.352
1992-05-15,14.82,339.0,20.69,87.63,7.29
1992-05-18,14.62,338.9,20.52,86.91,7.272
1992-05-19,13.57,339.5,20.12,86.75,7.2
1992-05-20,13.62,336.95,20.4,87.27,7.257
1992-05-21,13.92,337.25,20.9,87.96,7.387
1992-05-22,13.73,337.7,20.94,87.9,7.345
1992-05-25,,,,,7.332
1992-05-26,14.92,337.85,22.0,87.65,7.445
1992-05-27,13.99,337.7,21.92,88.83,7.421
1992-05-28,13.77,336.9,21.95,88.27,7.358
1992-05-29,13.86,337.5,22.11,87.22,7.318
1992-06-01,14.43,336.85,22.03,87.1,7.373
1992-06-02,14.57,339.0,22.11,87.34,7.338
1992-06-03,14.35,339.9,22.43,87.26,7.342
1992-06-04,13.66,338.4,22.48,87.08,7.342
1992-06-05,14.65,338.8,22.62,86.58,7.304
1992-06-08,15.19,338.7,22.44,86.57,7.308
1992-06-09,15.97,337.8,22.32,86.72,7.33
1992-06-10,16.62,337.65,22.51,86.78,7.353
1992-06-11,16.29,338.25,22.35,86.01,7.315
1992-06-12,14.95,339.6,22.3,85.97,7.278
1992-06-15,14.76,342.7,22.36,85.72,7.274
1992-06-16,15.22,342.35,22.3,85.44,7.226
1992-06-17,18.08,342.0,22.29,85.95,7.212
1992-06-18,18.2,341.25,22.26,85.61,7.184
1992-06-19,16.31,343.55,22.26,85.91,7.234
1992-06-22,16.66,342.5,22.48,85.58,7.234
1992-06-23,14.53,343.8,22.59,85.57,7.23
1992-06-24,14.4,342.3,22.89,84.9,7.196
1992-06-25,14.4,343.4,22.58,84.28,7.139
1992-06-26,14.67,,22.44,84.13,7.145
1992-06-29,13.21,343.0,22.24,83.62,7.104
1992-06-30,13.35,343.4,21.6,83.72,7.121
1992-07-01,13.34,343.55,21.86,83.64,7.082
1992-07-02,13.88,347.1,22.1,83.1,6.925
1992-07-03,,345.7,,,6.923
1992-07-06,14.87,346.6,21.89,83.13,6.892
1992-07-07,15.83,345.6,21.4,82.15,6.847
1992-07-08,15.53,347.5,21.41,82.32,6.892
1992-07-09,14.6,347.2,21.4,83.32,6.879
1992-07-10,13.7,348.7,21.28,82.62,6.917
1992-07-13,14.01,348.6,21.36,81.84,6.965
1992-07-14,13.5,349.3,21.46,82.18,6.958
1992-07-15,12.52,350.9,21.71,82.07,6.876
1992-07-16,12.27,353.0,21.79,81.75,6.854
1992-07-17,12.6,356.7,21.58,81.04,6.897
1992-07-20,12.66,359.3,21.79,82.54,6.893
1992-07-21,12.6,358.1,21.78,82.41,6.877
1992-07-22,13.57,358.75,21.84,82.44,6.836
1992-07-23,13.33,359.5,21.96,82.34,6.704
1992-07-24,13.37,357.6,21.98,83.18,6.735
1992-07-27,13.9,358.4,22.04,82.23,6.671
1992-07-28,13.05,359.6,22.05,81.83,6.616
1992-07-29,13.44,356.2,22.0,82.22,6.618
1992-07-30,13.5,356.75,21.83,81.98,6.658
1992-07-31,13.17,357.85,21.87,81.91,6.709
1992-08-03,13.83,354.05,21.58,81.9,6.712
1992-08-04,13.58,352.7,21.35,82.03,6.632
1992-08-05,13.82,350.75,21.18,82.3,6.604
1992-08-06,14.23,348.6,21.42,82.15,6.634
1992-08-07,13.94,349.9,21.22,81.65,6.555
1992-08-10,14.51,350.35,21.03,81.61,6.503
1992-08-11,15.09,348.15,20.91,81.75,6.463
1992-08-12,14.88,346.8,21.08,81.61,6.509
1992-08-13,15.34,337.3,21.34,81.3,6.573
1992-08-14,14.66,335.7,21.28,81.66,6.517
1992-08-17,14.61,337.4,21.45,81.58,6.525
1992-08-18,13.84,337.5,21.47,81.33,6.476
1992-08-19,14.35,340.0,21.37,81.19,6.456
1992-08-20,14.48,338.5,21.44,80.92,6.465
1992-08-21,15.01,338.5,21.08,80.16,6.519
1992-08-24,16.19,344.0,21.54,78.94,6.689
1992-08-25,15.62,343.0,21.15,78.87,6.74
1992-08-26,14.5,340.5,21.21,79.21,6.652
1992-08-27,13.66,340.5,21.13,79.31,6.619
1992-08-28,13.14,341.5,21.31,79.17,6.63
1992-08-31,13.58,342.0,21.48,78.88,6.604
1992-09-01,13.4,344.0,21.64,78.33,6.549
1992-09-02,12.73,342.0,21.69,78.41,6.534
1992-09-03,12.88,340.5,21.67,79.4,6.521
1992-09-04,12.98,343.0,21.77,78.82,6.398
1992-09-07,,344.5,,,
1992-09-08,13.65,343.5,21.96,78.49,6.293
1992-09-09,13.36,344.5,21.99,79.46,6.335
1992-09-10,12.92,344.0,21.93,79.74,6.305
1992-09-11,12.47,342.0,22.01,80.65,6.359
1992-09-14,13.0,344.5,22.31,82.9,6.307
1992-09-15,13.63,347.5,22.18,83.39,6.372
1992-09-16,14.72,351.0,22.39,84.33,6.382
1992-09-17,14.31,350.0,22.3,83.64,6.387
1992-09-18,13.74,350.0,21.98,84.73,6.406
1992-09-21,13.45,350.5,21.92,84.42,6.41
1992-09-22,13.88,351.0,21.88,84.69,6.51
1992-09-23,13.83,351.0,22.0,84.45,6.558
1992-09-24,13.44,350.0,21.79,84.07,6.467
1992-09-25,14.8,351.0,21.68,83.85,6.406
1992-09-28,15.19,349.5,21.76,82.69,6.352
1992-09-29,14.97,350.0,21.67,81.0,6.369
1992-09-30,14.28,350.0,21.71,81.1,6.354
1992-10-01,16.31,350.0,21.83,81.79,6.241
1992-10-02,17.79,350.0,21.92,81.36,6.245
1992-10-05,20.01,353.0,21.77,82.4,6.23
1992-10-06,19.95,351.5,21.81,82.62,6.287
1992-10-07,21.02,352.5,21.89,83.28,6.447
1992-10-08,19.26,352.5,21.99,84.87,6.397
1992-10-09,20.51,352.5,22.37,84.81,6.513
1992-10-12,19.49,347.5,22.3,83.98,6.495
1992-10-13,17.9,344.5,22.09,83.81,6.504
1992-10-14,18.42,345.5,22.08,83.75,6.497
1992-10-15,17.11,343.0,22.33,83.53,6.521
1992-10-16,17.01,344.0,22.28,84.56,6.587
1992-10-19,17.31,344.0,22.14,85.5,6.694
1992-10-20,16.87,345.5,21.86,86.46,6.883
1992-10-21,16.62,345.5,21.61,86.63,6.752
1992-10-22,15.84,344.5,21.35,85.93,6.756
1992-10-23,16.46,344.5,21.19,86.8,6.811
1992-10-26,16.32,343.0,21.27,87.25,6.824
1992-10-27,16.24,340.0,21.02,87.01,6.759
1992-10-28,15.95,340.0,21.12,87.66,6.737
1992-10-29,15.47,341.0,20.71,87.33,6.679
1992-10-30,16.15,341.0,20.62,87.63,6.789
1992-11-02,16.67,341.0,20.77,88.84,6.876
1992-11-03,17.33,340.5,20.7,88.55,6.852
1992-11-04,16.28,339.0,20.33,88.64,6.87
1992-11-05,15.38,340.0,20.64,89.21,6.852
1992-11-06,14.69,337.0,20.3,89.92,6.967
1992-11-09,14.23,336.5,20.62,90.19,6.974
1992-11-10,14.37,332.0,20.47,89.8,6.871
1992-11-11,13.99,333.5,20.47,89.62,6.851
1992-11-12,14.37,334.5,20.21,89.44,6.776
1992-11-13,14.61,336.5,20.08,88.97,6.817
1992-11-16,14.86,337.0,20.37,90.04,6.881
1992-11-17,15.01,336.0,20.26,90.0,6.831
1992-11-18,14.55,337.0,20.19,89.86,6.763
1992-11-19,14.33,336.0,20.54,89.56,6.82
1992-11-20,13.67,338.0,20.4,91.12,6.831
1992-11-23,13.4,336.0,20.2,90.87,6.849
1992-11-24,12.66,336.0,20.22,90.68,6.802
1992-11-25,12.5,336.0,20.27,90.41,6.832
1992-11-26,,336.5,,90.75,6.827
1992-11-27,12.58,335.5,,91.11,6.914
1992-11-30,13.01,336.0,19.89,90.83,6.937
1992-12-01,12.8,336.5,19.51,90.11,6.93
1992-12-02,12.56,337.5,19.45,90.03,6.914
1992-12-03,12.03,337.0,19.08,90.15,6.905
1992-12-04,11.81,337.0,18.94,90.56,6.819
1992-12-07,12.0,336.5,19.18,88.97,6.783
1992-12-08,11.73,337.0,18.84,89.13,6.719
1992-12-09,12.58,335.5,18.84,89.89,6.747
1992-12-10,12.75,335.5,19.28,90.15,6.742
1992-12-11,12.34,336.5,19.09,90.13,6.792
1992-12-14,12.66,337.0,19.09,89.71,6.833
1992-12-15,12.41,336.5,18.95,89.78,6.802
1992-12-16,12.58,339.0,19.41,89.33,6.756
1992-12-17,12.14,340.0,19.7,89.37,6.741
1992-12-18,11.66,339.0,19.83,89.68,6.741
1992-12-21,11.65,335.0,19.98,89.83,6.702
1992-12-22,11.75,334.5,19.84,90.75,6.628
1992-12-23,11.51,334.5,19.95,91.05,6.664
1992-12-24,11.57,334.5,,91.18,6.674
1992-12-25,,,,91.14,6.676
1992-12-28,12.22,335.5,19.82,92.16,6.714
1992-12-29,12.29,334.5,19.64,92.15,6.672
1992-12-30,12.6,334.5,19.59,92.17,6.665
1992-12-31,12.57,,19.5,92.36,6.686
1993-01-04,13.36,330.5,19.04,93.46,6.575
1993-01-05,13.35,330.5,19.26,92.64,6.575
1993-01-06,13.37,331.0,19.04,93.07,6.625
1993-01-07,14.72,330.5,18.95,93.17,6.743
1993-01-08,13.77,330.5,18.88,93.45,6.731
1993-01-11,12.86,330.0,18.78,92.69,6.668
1993-01-12,12.78,331.0,18.38,92.89,6.702
1993-01-13,12.42,329.5,18.5,92.62,6.68
1993-01-14,11.99,329.5,18.7,92.61,6.619
1993-01-15,11.57,329.5,18.87,93.04,6.585
1993-01-18,11.49,330.0,18.87,92.06,6.594
1993-01-19,12.06,331.0,18.58,92.0,6.57
1993-01-20,12.15,330.5,18.33,91.55,6.597
1993-01-21,11.69,331.5,18.33,92.25,6.572
1993-01-22,11.3,330.5,18.83,91.41,6.539
1993-01-25,11.38,330.5,19.66,90.47,6.438
1993-01-26,11.45,332.5,19.64,90.55,6.487
1993-01-27,12.01,330.6,19.66,91.36,6.461
1993-01-28,12.04,329.95,20.41,91.28,6.392
1993-01-29,12.42,332.5,20.26,92.46,6.359
1993-02-01,12.33,329.75,20.31,93.56,6.37
1993-02-02,12.25,331.5,20.0,93.92,6.432
1993-02-03,12.12,330.0,19.93,94.24,6.41
1993-02-04,12.29,329.5,20.3,94.53,6.374
1993-02-05,12.9,329.5,20.21,94.4,6.306
1993-02-08,13.22,329.5,20.08,94.35,6.363
1993-02-09,13.48,329.5,20.05,94.03,6.388
1993-02-10,13.43,331.5,20.18,94.47,6.457
1993-02-11,12.69,334.0,20.26,94.32,6.365
1993-02-12,12.38,331.0,19.98,94.25,6.331
1993-02-15,,330.0,,94.38,6.324
1993-02-16,15.76,331.0,19.53,93.09,6.335
1993-02-17,15.9,332.0,19.33,92.93,6.275
1993-02-18,15.56,331.5,19.42,93.2,6.148
1993-02-19,15.02,332.5,19.62,93.38,6.152
1993-02-22,14.7,331.0,20.02,92.65,6.072
1993-02-23,15.04,331.5,20.48,92.91,5.9
1993-02-24,14.72,331.5,20.53,93.41,6.026
1993-02-25,13.76,331.0,20.61,93.51,6.028
1993-02-26,13.16,329.5,20.6,94.01,6.02
1993-03-01,13.6,330.0,20.6,94.18,5.951
1993-03-02,12.49,330.5,20.47,93.25,5.934
1993-03-03,13.13,331.0,20.48,93.4,5.88
1993-03-04,13.44,328.5,21.07,93.22,5.825
1993-03-05,14.08,330.35,20.93,94.3,5.862
1993-03-08,16.22,329.0,20.71,94.02,5.851
1993-03-09,14.17,328.0,20.68,94.37,5.911
1993-03-10,13.91,328.0,20.39,94.29,5.956
1993-03-11,14.26,329.0,20.13,94.36,5.992
1993-03-12,15.66,329.0,20.29,94.5,6.113
1993-03-15,14.74,330.0,20.16,94.55,6.134
1993-03-16,14.51,330.5,20.13,94.3,6.063
1993-03-17,14.53,331.0,20.17,94.22,6.002
1993-03-18,14.17,332.0,20.29,93.18,5.887
1993-03-19,13.23,333.0,20.08,92.88,5.962
1993-03-22,13.66,334.0,19.52,92.94,5.935
1993-03-23,13.02,333.5,20.03,92.73,5.908
1993-03-24,12.44,332.5,20.24,93.29,5.962
1993-03-25,12.08,334.0,20.41,93.52,5.982
1993-03-26,12.21,334.0,20.41,92.93,6.091
1993-03-29,12.63,333.5,20.29,92.78,6.028
1993-03-30,12.23,337.0,20.28,92.47,6.015
1993-03-31,12.53,339.0,20.44,91.87,6.024
1993-04-01,13.02,338.0,20.52,91.15,6.051
1993-04-02,14.5,342.0,20.65,91.37,6.155
1993-04-05,14.12,340.5,20.62,91.2,6.112
1993-04-06,14.24,340.0,20.3,91.72,6.07
1993-04-07,13.64,338.5,20.37,91.97,6.061
1993-04-08,12.83,338.5,20.22,91.25,5.96
1993-04-09,,,,91.22,5.964
1993-04-12,11.93,,20.46,90.67,5.914
1993-04-13,11.7,338.5,20.46,89.97,5.914
1993-04-14,11.76,341.5,20.4,90.51,5.887
1993-04-15,10.96,340.5,20.22,90.95,5.868
1993-04-16,11.29,340.0,20.14,91.31,5.884
1993-04-19,12.06,342.0,19.99,90.37,5.857
1993-04-20,11.94,342.0,19.84,90.18,5.864
1993-04-21,12.11,340.5,20.37,90.33,5.851
1993-04-22,12.68,341.0,20.15,89.84,5.853
1993-04-23,13.36,346.0,20.34,89.38,5.888
1993-04-26,15.25,351.0,20.3,88.6,5.947
1993-04-27,13.93,352.5,20.18,89.59,6.029
1993-04-28,13.12,353.0,20.19,89.27,
1993-04-29,12.8,356.5,20.58,89.25,5.967
1993-04-30,12.42,356.0,20.53,89.5,6.009
1993-05-03,12.9,359.0,20.57,89.32,5.944
1993-05-04,12.14,356.5,20.39,89.0,5.898
1993-05-05,12.38,356.5,20.46,89.11,5.881
1993-05-06,13.22,357.0,20.47,88.77,5.87
1993-05-07,13.01,359.0,20.44,89.23,5.897
1993-05-10,13.72,358.0,20.44,90.52,5.876
1993-05-11,13.35,357.0,20.34,90.51,5.872
1993-05-12,13.56,358.0,20.2,90.58,5.918
1993-05-13,14.76,371.0,19.78,90.93,6.009
1993-05-14,14.39,370.0,19.48,90.15,6.015
1993-05-17,14.13,370.8,19.51,90.64,6.049
1993-05-18,14.19,370.5,19.34,90.91,6.123
1993-05-19,14.29,383.5,19.15,90.67,6.066
1993-05-20,13.98,373.8,19.54,90.38,6.085
1993-05-21,14.51,375.0,19.88,90.7,6.138
1993-05-24,14.1,378.5,19.72,91.04,6.17
1993-05-25,14.04,378.5,19.9,90.63,6.164
1993-05-26,12.88,376.5,19.89,90.49,6.078
1993-05-27,13.1,378.5,20.06,89.51,6.104
1993-05-28,13.47,383.0,20.02,88.96,6.149
1993-05-31,,374.75,,89.08,6.149
1993-06-01,13.67,376.5,20.24,89.02,6.05
1993-06-02,13.48,371.5,20.03,89.4,6.031
1993-06-03,13.54,376.0,19.74,89.33,6.003
1993-06-04,12.86,378.5,19.77,90.75,6.089
1993-06-07,14.07,375.5,19.54,90.42,6.056
1993-06-08,14.74,376.0,19.65,90.44,6.089
1993-06-09,13.96,373.0,19.64,90.83,6.054
1993-06-10,13.31,371.0,19.28,90.43,6.048
1993-06-11,12.71,366.45,18.98,90.44,5.963
1993-06-14,12.33,365.0,18.89,90.35,5.965
1993-06-15,11.99,370.0,18.58,91.07,5.939
1993-06-16,11.87,370.4,18.84,91.73,5.929
1993-06-17,11.66,371.2,18.7,91.78,5.926
1993-06-18,12.24,371.95,18.67,92.93,5.937
1993-06-21,12.25,370.35,18.62,93.36,5.905
1993-06-22,11.65,368.95,18.42,93.75,5.886
1993-06-23,12.04,374.35,18.42,93.48,5.88
1993-06-24,12.25,375.2,18.89,94.05,5.854
1993-06-25,11.25,376.7,18.84,93.71,5.81
1993-06-28,11.11,375.3,18.9,93.31,5.776
1993-06-29,11.29,376.75,19.01,92.87,5.761
1993-06-30,11.26,378.1,18.85,93.61,5.776
1993-07-01,11.51,387.1,18.45,93.17,5.78
1993-07-02,11.33,388.0,17.95,93.49,5.744
1993-07-05,,388.0,,,5.748
1993-07-06,13.87,392.4,18.29,93.85,5.78
1993-07-07,13.05,397.35,18.02,93.85,5.778
1993-07-08,12.24,394.9,17.79,94.02,5.752
1993-07-09,10.8,391.9,17.89,95.01,5.737
1993-07-12,10.85,394.1,18.1,95.26,5.729
1993-07-13,11.02,394.1,18.13,94.6,5.744
1993-07-14,10.78,391.0,17.49,94.48,5.706
1993-07-15,10.6,394.25,17.67,94.86,5.706
1993-07-16,10.96,393.85,17.21,94.6,5.687
1993-07-19,11.46,395.0,17.7,94.22,5.689
1993-07-20,11.05,392.0,17.09,94.02,5.732
1993-07-21,11.97,391.2,17.93,93.97,5.831
1993-07-22,11.69,390.65,17.63,94.03,5.888
1993-07-23,11.32,390.5,17.75,94.57,5.931
1993-07-26,11.32,393.3,18.07,94.76,5.899
1993-07-27,11.34,394.0,18.42,94.88,5.895
1993-07-28,11.37,393.5,18.23,94.44,5.875
1993-07-29,11.25,394.6,18.12,95.53,5.784
1993-07-30,11.73,407.3,17.88,95.37,5.807
1993-08-02,11.47,404.0,17.97,94.63,5.831
1993-08-03,11.49,403.2,17.85,94.4,5.807
1993-08-04,11.71,402.4,17.8,94.38,5.871
1993-08-05,12.03,376.8,17.57,94.52,5.843
1993-08-06,12.33,376.0,17.27,94.14,5.834
1993-08-09,12.39,383.75,17.55,94.38,5.796
1993-08-10,12.31,381.0,17.52,95.21,5.805
1993-08-11,12.07,377.0,17.88,95.23,5.771
1993-08-12,12.38,367.95,18.18,95.27,5.767
1993-08-13,12.19,369.9,18.14,95.13,5.713
1993-08-16,12.01,374.4,17.86,93.94,5.679
1993-08-17,11.59,372.2,17.92,93.98,5.704
1993-08-18,11.52,374.2,17.66,93.38,5.675
1993-08-19,11.63,373.0,17.65,94.12,5.614
1993-08-20,11.62,373.7,18.09,93.38,5.617
1993-08-23,12.15,374.4,18.53,93.77,5.605
1993-08-24,11.8,372.0,18.35,93.56,5.544
1993-08-25,12.1,371.75,18.32,94.01,5.487
1993-08-26,12.14,369.0,18.36,93.3,5.426
1993-08-27,11.91,369.0,18.8,93.3,5.49
1993-08-30,11.74,372.8,18.73,93.62,5.442
1993-08-31,11.85,372.1,18.29,93.95,5.448
1993-09-01,11.48,370.5,17.97,93.51,5.447
1993-09-02,11.87,364.25,17.97,93.19,5.405
1993-09-03,11.16,365.35,17.73,92.08,5.296
1993-09-06,,364.65,,,5.292
1993-09-07,12.9,350.95,17.07,91.36,5.27
1993-09-08,13.24,351.5,17.03,91.72,5.228
1993-09-09,12.67,354.25,16.97,91.05,5.346
1993-09-10,11.7,350.0,16.76,90.8,5.281
1993-09-13,12.16,347.7,16.95,91.18,5.273
1993-09-14,13.15,345.2,16.96,91.21,5.388
1993-09-15,12.7,348.75,16.86,90.75,5.365
1993-09-16,13.36,352.9,16.83,90.94,5.385
1993-09-17,13.39,351.05,17.07,91.4,5.375
1993-09-20,14.6,354.5,17.7,91.4,5.436
1993-09-21,17.3,364.3,18.12,92.72,5.452
1993-09-22,13.75,354.5,17.59,92.32,5.423
1993-09-23,13.36,358.3,17.63,92.81,5.427
1993-09-24,12.47,358.3,17.57,92.65,5.391
1993-09-27,12.49,354.5,17.73,92.25,5.288
1993-09-28,12.19,356.0,17.96,91.82,5.294
1993-09-29,12.63,352.5,18.67,91.89,5.354
1993-09-30,12.99,355.4,18.79,92.82,5.382
1993-10-01,11.83,355.5,18.63,92.69,5.339
1993-10-04,12.85,353.05,18.42,92.35,5.329
1993-10-05,12.97,353.3,18.39,92.43,5.337
1993-10-06,12.68,355.8,18.42,92.28,5.319
1993-10-07,13.14,358.1,18.49,92.31,5.321
1993-10-08,12.04,358.95,18.55,91.65,5.256
1993-10-11,12.26,360.7,18.77,91.71,
1993-10-12,12.41,367.0,18.71,91.32,5.264
1993-10-13,11.38,367.0,18.64,91.78,5.27
1993-10-14,11.0,365.5,18.5,92.39,5.214
1993-10-15,10.87,365.05,18.27,92.52,5.165
1993-10-18,11.33,368.51,18.13,93.36,5.249
1993-10-19,11.61,369.0,18.06,93.43,5.249
1993-10-20,11.32,372.6,18.24,93.34,5.239
1993-10-21,11.2,370.1,18.24,94.14,5.332
1993-10-22,11.48,368.5,18.07,94.44,5.398
1993-10-25,11.83,369.8,17.51,94.81,5.425
1993-10-26,11.83,368.75,17.54,94.71,5.396
1993-10-27,12.01,369.75,17.65,94.85,5.435
1993-10-28,11.88,369.6,17.37,94.48,5.376
1993-10-29,11.46,369.5,16.92,95.08,5.427
1993-11-01,11.78,369.25,17.22,95.27,5.556
1993-11-02,11.74,363.2,17.12,95.44,5.606
1993-11-03,13.26,368.25,17.49,95.01,5.637
1993-11-04,14.68,372.25,17.4,95.13,5.688
1993-11-05,14.97,377.2,17.09,94.88,5.727
1993-11-08,14.31,375.35,16.71,94.6,5.643
1993-11-09,13.94,376.5,16.66,95.14,5.62
1993-11-10,13.72,377.15,16.55,94.89,5.689
1993-11-11,13.88,376.5,16.9,94.98,
1993-11-12,13.33,373.5,16.72,94.5,5.65
1993-11-15,14.46,375.5,16.76,94.95,5.645
1993-11-16,15.11,374.6,16.77,95.26,5.626
1993-11-17,15.57,376.7,17.04,95.19,5.629
1993-11-18,14.65,376.2,16.69,95.69,5.71
1993-11-19,15.03,377.9,16.56,96.16,5.834
1993-11-22,15.9,379.2,17.1,95.78,5.889
1993-11-23,14.27,377.85,16.63,95.68,5.795
1993-11-24,13.51,376.25,16.38,95.6,5.814
1993-11-25,,377.85,,,5.817
1993-11-26,13.77,377.25,,96.02,5.74
1993-11-29,14.12,370.35,15.31,95.95,5.74
1993-11-30,13.76,370.7,15.43,96.21,5.819
1993-12-01,13.83,376.3,15.48,96.47,5.774
1993-12-02,13.51,374.15,14.95,96.44,5.795
1993-12-03,12.69,376.85,14.97,96.09,5.753
1993-12-06,12.84,376.4,14.57,94.98,5.687
1993-12-07,12.41,377.7,14.7,95.11,5.685
1993-12-08,12.46,384.0,14.59,95.16,5.67
1993-12-09,12.43,382.75,14.63,95.3,5.655
1993-12-10,12.6,383.7,15.07,95.05,5.736
1993-12-13,10.98,386.85,14.52,95.51,5.761
1993-12-14,11.13,387.1,14.52,95.81,5.815
1993-12-15,11.03,387.5,14.41,95.98,5.796
1993-12-16,10.9,386.1,14.23,95.67,5.813
1993-12-17,11.08,387.6,13.91,95.74,5.764
1993-12-20,10.75,389.5,14.18,95.73,5.806
1993-12-21,10.08,387.7,14.36,95.66,5.815
1993-12-22,9.31,386.4,14.77,95.14,5.708
1993-12-23,9.48,386.3,14.48,94.68,5.691
1993-12-24,,386.85,,,5.691
1993-12-27,9.7,388.1,14.13,95.24,5.685
1993-12-28,9.82,387.45,14.11,95.14,5.679
1993-12-29,10.46,390.4,14.44,96.45,5.696
1993-12-30,10.69,390.9,14.17,96.7,5.789
1993-12-31,11.66,390.7,,96.84,5.794
1994-01-03,12.57,394.0,14.56,96.97,5.908
1994-01-04,11.91,393.85,14.67,96.55,5.828
